subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
pj7,314,R,true,1166,1,1,1,1,1,
pj7,315,R,false,894,1,1,1,0,1,
pj7,316,R,true,784,2,1,1,1,1,
pj7,317,R,true,1900,2,1,0,1,0,
pj7,318,R,true,1068,2,0,0,1,1,
pj7,319,R,true,930,1,1,0,1,1,
pj7,320,R,false,1802,2,1,0,0,1,
pj7,321,R,true,1298,1,0,1,1,1,
pj7,322,R,true,2092,2,1,0,1,0,
pj7,323,R,true,1102,1,1,1,1,1,
pj7,324,R,true,1775,1,0,1,0,1,
pj7,325,R,true,1682,1,0,1,0,1,
pj7,326,R,true,1049,2,1,1,1,1,
pj7,327,R,true,671,2,1,0,1,1,
pj7,328,R,true,2496,2,1,1,0,1,
pj7,329,R,true,1516,2,0,1,0,1,
pj7,330,R,true,1774,2,0,1,1,1,
pj7,331,R,true,702,2,0,1,1,1,
pj7,332,R,false,1457,2,1,1,0,0,
pj7,333,R,false,1149,2,1,1,0,0,
pj7,334,R,true,3119,1,0,0,1,1,
pj7,335,R,true,1032,2,1,1,1,1,
pj7,336,R,false,1553,1,0,0,1,1,
pj7,337,R,true,913,2,0,1,1,1,
pj7,338,R,true,799,1,0,1,1,1,
pj7,339,R,true,1248,1,0,0,1,1,
pj7,340,R,true,1516,1,1,0,1,1,
pj7,341,R,true,876,2,1,0,1,1,
pj7,342,R,true,1841,2,1,0,1,0,
pj7,343,R,true,749,2,1,1,1,1,
pj7,344,R,true,1295,2,0,0,1,1,
pj7,345,R,true,1276,2,0,0,1,1,
pj7,346,R,true,2095,2,1,0,1,0,
pj7,347,R,true,1248,2,1,0,1,1,
pj7,348,R,true,3501,1,1,0,1,0,
pj7,349,R,true,1436,1,1,0,1,0,
pj7,350,R,true,1521,2,1,0,1,0,
pj7,351,R,true,577,1,1,1,1,1,
pj7,352,R,true,603,2,1,1,1,1,
pj7,353,R,false,562,1,0,1,0,1,
pj7,354,R,true,604,2,1,1,1,1,
pj7,355,R,true,594,1,1,1,1,0,
pj7,356,R,true,1133,2,1,0,1,1,
pj7,357,R,true,1259,2,0,0,1,1,
pj7,358,R,true,976,1,0,0,1,1,
pj7,359,R,true,3807,2,1,0,1,1,
pj7,360,R,true,764,1,0,0,1,1,
pj7,361,R,true,780,2,0,1,1,1,
pj7,362,R,false,526,1,1,0,0,0,
pj7,363,R,false,607,2,1,1,0,1,
pj7,364,R,true,959,1,0,1,1,1,
pj7,365,R,false,2175,2,0,0,1,0,
pj7,366,R,true,1392,1,0,0,1,0,
pj7,367,R,true,1324,1,0,1,0,1,
pj7,368,R,true,2478,2,0,0,1,0,
pj7,369,R,true,1470,2,1,1,1,1,
pj7,370,R,true,1759,1,1,1,1,1,
pj7,371,R,false,2061,2,0,1,1,0,
pj7,372,R,true,1808,2,0,0,1,1,
pj7,373,R,true,1583,1,0,1,0,1,
pj7,374,R,true,5149,2,0,1,1,1,
pj7,375,R,false,672,2,1,1,0,1,
pj7,376,R,true,1710,2,1,0,1,1,
pj7,377,R,true,1648,2,1,0,1,0,
pj7,378,R,true,929,1,0,0,1,1,
pj7,379,R,true,2400,2,1,1,1,0,
pj7,380,R,true,1674,2,0,0,1,1,
pj7,381,R,true,1390,1,0,0,1,1,
pj7,382,R,true,1469,2,1,0,1,0,
pj7,383,R,false,1183,1,1,0,0,0,
pj7,384,R,true,1682,1,0,0,1,1,
pj7,385,R,true,859,1,0,0,1,1,
pj7,386,R,true,1408,2,1,1,1,0,
pj7,387,R,true,2255,2,0,1,1,1,
pj7,388,R,false,10528,1,1,1,0,1,
pj7,389,R,true,1697,2,1,0,1,0,
pj7,390,R,true,1917,1,1,1,1,0,
pj7,391,R,false,1677,1,0,0,0,1,
pj7,392,R,true,1343,1,0,1,1,1,
pj7,393,R,true,1425,2,1,0,1,0,
pj7,394,R,true,1280,2,0,1,1,1,
pj7,395,R,true,1120,1,1,1,1,1,
pj7,396,R,true,1024,2,1,0,1,1,
pj7,397,R,true,843,2,0,1,1,1,
pj7,398,R,true,707,2,1,1,1,1,
pj7,399,R,true,798,2,1,1,1,1,
pj7,400,R,true,1771,1,0,0,1,0,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
pj7,401,R,false,9160,1,1,1,0,1,
pj7,402,R,true,1166,2,1,1,0,1,
pj7,403,R,true,1277,2,1,0,1,1,
pj7,404,R,true,577,2,1,1,1,1,
pj7,405,R,true,943,2,0,1,1,1,
pj7,406,R,true,1039,2,0,0,1,1,
pj7,407,R,true,722,2,0,0,1,0,
pj7,408,R,false,970,2,0,1,0,0,
pj7,409,R,true,1405,2,1,1,0,1,
pj7,410,R,false,1808,2,0,1,1,0,
pj7,411,R,false,1133,1,1,0,0,0,
pj7,412,R,true,560,2,1,1,1,0,
pj7,413,R,false,976,2,0,0,0,0,
pj7,414,R,false,735,2,0,0,0,0,
pj7,415,R,true,995,2,0,1,1,1,
pj7,416,R,true,732,1,0,0,1,1,
pj7,417,R,true,635,1,1,0,1,1,
pj7,418,R,true,816,2,1,1,1,1,
pj7,419,R,true,734,1,0,1,1,1,
pj7,420,R,true,1313,2,1,1,0,1,
pj7,421,R,true,1182,1,1,1,1,1,
pj7,422,R,true,637,2,0,1,1,1,
pj7,423,R,false,1378,1,1,1,1,0,
pj7,424,R,false,1994,2,0,0,0,0,
pj7,425,R,true,1490,2,1,0,1,0,
pj7,426,R,false,382,2,1,1,0,1,
pj7,427,R,true,1260,1,1,1,1,1,
pj7,428,R,true,741,2,1,1,1,1,
pj7,429,R,true,553,2,0,1,1,1,
pj7,430,R,true,1071,1,1,0,1,0,
pj7,431,R,true,1118,2,1,0,1,0,
pj7,432,R,true,620,2,1,0,1,0,
pj7,433,R,true,783,1,0,1,1,1,
pj7,434,R,true,816,1,1,1,1,1,
pj7,435,R,true,833,2,0,0,1,1,
pj7,436,R,false,832,1,0,0,0,0,
pj7,437,R,false,1933,1,1,1,1,0,
pj7,438,R,true,1227,2,0,0,1,1,
pj7,439,R,true,739,2,0,1,1,1,
pj7,440,R,true,3323,2,1,0,1,0,
pj7,441,R,false,1362,1,1,0,0,1,
pj7,442,R,true,458,2,0,0,1,1,
pj7,443,R,true,735,1,0,0,1,1,
pj7,444,R,false,1228,2,0,0,0,1,
pj7,445,R,true,706,2,1,0,1,1,
pj7,446,R,false,618,2,1,0,0,1,
pj7,447,R,true,1951,1,0,1,0,1,
pj7,448,R,true,1856,2,0,1,1,1,
pj7,449,R,true,1646,1,1,0,1,0,
pj7,450,R,false,1823,1,0,1,0,0,
pj7,451,R,true,8783,1,1,0,1,1,
pj7,452,R,false,1325,1,1,1,0,1,
pj7,453,R,false,2062,1,1,1,0,0,
pj7,454,R,true,847,2,0,1,1,1,
pj7,455,R,true,830,1,0,1,1,1,
pj7,456,R,true,750,1,1,1,1,1,
pj7,457,R,true,639,1,0,0,1,1,
pj7,458,R,true,5325,2,1,0,1,1,
pj7,459,R,false,668,1,0,0,0,0,
pj7,460,R,true,1166,2,1,1,0,1,
pj7,461,R,true,1423,2,0,1,1,0,
pj7,462,R,false,685,2,0,1,0,0,
pj7,463,R,true,20929,1,0,1,1,1,
pj7,464,R,true,3579,2,1,1,0,1,
pj7,465,R,false,4337,2,1,0,0,0,
pj7,466,R,true,2976,2,1,1,1,1,
pj7,467,R,true,6748,2,0,1,0,1,
pj7,468,R,true,8687,2,0,0,1,0,
pj7,469,R,true,1023,1,0,0,1,1,
pj7,470,R,false,734,2,1,0,0,1,
pj7,471,R,false,652,1,1,0,0,1,
pj7,472,R,false,1665,1,1,1,0,1,
pj7,473,R,true,523,1,1,0,1,1,
pj7,474,R,true,1426,1,0,1,1,1,
pj7,475,R,true,1181,1,0,1,1,1,
pj7,476,R,false,4458,2,0,1,1,0,
pj7,477,R,false,620,2,0,0,0,1,
pj7,478,R,false,140,2,1,1,1,1,
pj7,479,R,true,1293,2,0,0,0,1,
pj7,480,R,true,1389,2,1,0,1,0,
pj7,481,R,false,2766,2,1,0,0,1,
pj7,482,R,true,684,2,1,1,1,1,
pj7,483,R,false,1371,1,1,1,0,1,
pj7,484,R,true,1582,1,1,1,1,0,
pj7,485,R,false,1744,2,0,0,0,0,
pj7,486,R,true,782,2,1,1,1,1,
pj7,487,R,true,1473,2,0,1,1,1,
pj7,488,R,false,619,1,1,1,0,1,
pj7,489,R,true,766,2,0,1,1,1,
pj7,490,R,true,767,2,0,1,1,1,
pj7,491,R,true,944,2,0,0,1,0,
pj7,492,R,false,1068,1,1,0,1,0,
pj7,493,R,true,1119,1,0,0,1,1,
pj7,494,R,true,782,1,0,1,1,1,
pj7,495,R,true,1118,1,0,1,0,1,
pj7,496,R,true,749,2,1,1,1,1,
pj7,497,R,false,625,1,1,1,0,1,
pj7,498,R,false,876,1,0,1,1,0,
pj7,499,R,true,863,1,0,1,1,1,
pj7,500,R,false,2209,1,0,0,0,0,
