subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
f88,470,R,true,6741,2,1,0,1,1,
f88,471,R,true,1165,2,0,1,1,1,
f88,472,R,true,1837,1,0,1,0,1,
f88,473,R,true,2359,2,1,0,1,1,
f88,474,R,true,1388,2,0,1,1,1,
f88,475,R,true,1483,1,1,1,1,1,
f88,476,R,true,1934,2,0,0,1,0,
f88,477,R,true,2046,1,1,1,0,1,
f88,478,R,true,1610,1,1,1,1,1,
f88,479,R,true,2733,2,0,0,1,0,
f88,480,R,true,2748,1,1,1,0,1,
f88,481,R,true,1891,1,0,0,1,0,
f88,482,R,true,8091,2,1,1,0,1,
f88,483,R,true,2097,1,1,1,1,1,
f88,484,R,false,1809,1,0,0,1,0,
f88,485,R,false,1382,1,0,0,0,1,
f88,486,R,true,1166,2,0,1,1,1,
f88,487,R,true,861,1,0,1,1,1,
f88,488,R,true,3300,1,1,0,1,0,
f88,489,R,false,1645,2,1,1,1,0,
f88,490,R,true,1319,2,0,1,1,1,
f88,491,R,false,1256,2,0,1,1,0,
f88,492,R,true,3109,1,1,0,1,1,
f88,493,R,true,2853,2,1,0,1,1,
f88,494,R,true,1578,2,1,1,1,1,
f88,495,R,true,1558,2,1,1,1,1,
f88,496,R,true,2461,2,0,1,1,1,
f88,497,R,false,1188,1,1,0,0,0,
f88,498,R,true,3052,1,1,1,1,1,
f88,499,R,true,2227,2,1,1,1,1,
f88,500,R,true,2381,1,0,0,1,1,
