"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","105","305514","0.0-2.0-0.34","0uk","[""L""]","","","","","","248","key","m","m","16.68758928571437","798","448.5","2","1","1","1","0","true","",""
"","psychophysics","106","306524","0.0-2.0-1.34","0uk","[""L""]","","","","","","null","key","null","null","16.68675000000027","798","448.5","2","1","1","1","0","","",""
"","psychophysics","107","307533","0.0-2.0-2.34-0.34","0uk","[""L""]","","","","","","null","key","null","null","16.68561016949154","798","448.5","2","1","1","1","0","","",""
"","psychophysics","108","308354","0.0-2.0-0.35","0uk","[""L""]","","","","","","117","key","z","z","16.686333333332488","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","109","309362","0.0-2.0-1.35","0uk","[""L""]","","","","","","null","key","null","null","16.685349999999744","798","448.5","1","1","1","1","1","","",""
"","psychophysics","110","310371","0.0-2.0-2.35-0.35","0uk","[""L""]","","","","","","null","key","null","null","16.68545762711832","798","448.5","1","1","1","1","1","","",""
"","psychophysics","111","311180","0.0-2.0-0.36","0uk","[""L""]","","","","","","106","key","z","z","16.68781250000029","798","448.5","2","1","0","1","1","false","",""
"","psychophysics","112","312188","0.0-2.0-1.36","0uk","[""L""]","","","","","","null","key","null","null","16.687389830508174","798","448.5","2","1","0","1","1","","",""
"","psychophysics","113","313198","0.0-2.0-3.36-0.36","0uk","[""L""]","","","","","","null","key","null","null","16.686249999999806","798","448.5","2","1","0","1","1","","",""
"","psychophysics","114","314362","0.0-2.0-0.37","0uk","[""L""]","","","","","","454","key","m","m","16.685897058823578","798","448.5","2","0","1","1","1","true","",""
"","psychophysics","115","315371","0.0-2.0-1.37","0uk","[""L""]","","","","","","null","key","null","null","16.685283333332823","798","448.5","2","0","1","1","1","","",""
"","psychophysics","116","316379","0.0-2.0-2.37-0.37","0uk","[""L""]","","","","","","null","key","null","null","16.68652542372889","798","448.5","2","0","1","1","1","","",""
"","psychophysics","117","317474","0.0-2.0-0.38","0uk","[""L""]","","","","","","392","key","z","z","16.686261538461817","798","448.5","2","0","0","0","0","false","",""
"","psychophysics","118","318481","0.0-2.0-1.38","0uk","[""L""]","","","","","","null","key","null","null","16.685271186440378","798","448.5","2","0","0","0","0","","",""
"","psychophysics","119","319490","0.0-2.0-3.38-0.38","0uk","[""L""]","","","","","","null","key","null","null","16.686716666667294","798","448.5","2","0","0","0","0","","",""
"","psychophysics","120","321802","0.0-2.0-0.39","0uk","[""L""]","","","","","","1609","key","m","m","16.685686131386955","798","448.5","2","1","1","1","1","true","",""
"","psychophysics","121","322810","0.0-2.0-1.39","0uk","[""L""]","","","","","","null","key","null","null","16.68666666666686","798","448.5","2","1","1","1","1","","",""
"","psychophysics","122","323818","0.0-2.0-2.39-0.39","0uk","[""L""]","","","","","","null","key","null","null","16.68567796610197","798","448.5","2","1","1","1","1","","",""
"","psychophysics","123","325074","0.0-2.0-0.40","0uk","[""L""]","","","","","","553","key","m","m","16.68693243243222","798","448.5","2","1","1","0","1","true","",""
"","psychophysics","124","326082","0.0-2.0-1.40","0uk","[""L""]","","","","","","null","key","null","null","16.686916666666125","798","448.5","2","1","1","0","1","","",""
"","psychophysics","125","327091","0.0-2.0-2.40-0.40","0uk","[""L""]","","","","","","null","key","null","null","16.686830508474348","798","448.5","2","1","1","0","1","","",""
"","psychophysics","126","328083","0.0-2.0-0.41","0uk","[""L""]","","","","","","288","key","z","z","16.686389830509018","798","448.5","2","1","1","0","0","false","",""
"","psychophysics","127","329090","0.0-2.0-1.41","0uk","[""L""]","","","","","","null","key","null","null","16.68606779660923","798","448.5","2","1","1","0","0","","",""
"","psychophysics","128","330101","0.0-2.0-3.41-0.41","0uk","[""L""]","","","","","","null","key","null","null","16.687183333332843","798","448.5","2","1","1","0","0","","",""
"","psychophysics","129","330819","0.0-2.0-0.42","0uk","[""L""]","","","","","","14","key","m","m","16.686166666665702","798","448.5","1","1","0","1","1","false","",""
"","psychophysics","130","331827","0.0-2.0-1.42","0uk","[""L""]","","","","","","null","key","null","null","16.686745762711556","798","448.5","1","1","0","1","1","","",""
"","psychophysics","131","332838","0.0-2.0-3.42-0.42","0uk","[""L""]","","","","","","null","key","null","null","16.686900000000605","798","448.5","1","1","0","1","1","","",""
"","psychophysics","132","333674","0.0-2.0-0.43","0uk","[""L""]","","","","","","132","key","z","z","16.68506122448919","798","448.5","2","0","0","0","1","false","",""
"","psychophysics","133","334681","0.0-2.0-1.43","0uk","[""L""]","","","","","","null","key","null","null","16.6844915254229","798","448.5","2","0","0","0","1","","",""
"","psychophysics","134","335691","0.0-2.0-3.43-0.43","0uk","[""L""]","","","","","","null","key","null","null","16.68743333333308","798","448.5","2","0","0","0","1","","",""
"","psychophysics","135","336893","0.0-2.0-0.44","0uk","[""L""]","","","","","","498","key","m","m","16.68612676056374","798","448.5","2","0","1","1","1","true","",""
"","psychophysics","136","337901","0.0-2.0-1.44","0uk","[""L""]","","","","","","null","key","null","null","16.68620338983108","798","448.5","2","0","1","1","1","","",""
"","psychophysics","137","338911","0.0-2.0-2.44-0.44","0uk","[""L""]","","","","","","null","key","null","null","16.687000000000506","798","448.5","2","0","1","1","1","","",""
"","psychophysics","138","340106","0.0-2.0-0.45","0uk","[""L""]","","","","","","490","key","m","m","16.68548571428567","798","448.5","1","1","1","1","1","false","",""
"","psychophysics","139","341114","0.0-2.0-1.45","0uk","[""L""]","","","","","","null","key","null","null","16.685616666666466","798","448.5","1","1","1","1","1","","",""
"","psychophysics","140","342122","0.0-2.0-3.45-0.45","0uk","[""L""]","","","","","","null","key","null","null","16.685016949152992","798","448.5","1","1","1","1","1","","",""
"","psychophysics","141","343468","0.0-2.0-0.46","0uk","[""L""]","","","","","","642","key","m","m","16.686837500000546","798","448.5","1","0","1","1","1","false","",""
"","psychophysics","142","344475","0.0-2.0-1.46","0uk","[""L""]","","","","","","null","key","null","null","16.68699999999993","798","448.5","1","0","1","1","1","","",""
"","psychophysics","143","345485","0.0-2.0-3.46-0.46","0uk","[""L""]","","","","","","null","key","null","null","16.68595000000011","798","448.5","1","0","1","1","1","","",""
"","psychophysics","144","349218","0.0-2.0-0.47","0uk","[""L""]","","","","","","3029","key","m","m","16.685846846846985","798","448.5","2","1","0","1","0","true","",""
"","psychophysics","145","350226","0.0-2.0-1.47","0uk","[""L""]","","","","","","null","key","null","null","16.68695000000007","798","448.5","2","1","0","1","0","","",""
"","psychophysics","146","351236","0.0-2.0-2.47-0.47","0uk","[""L""]","","","","","","null","key","null","null","16.685745762711413","798","448.5","2","1","0","1","0","","",""
"","psychophysics","147","353946","0.0-2.0-0.48","0uk","[""L""]","","","","","","2007","key","z","z","16.686320987654014","798","448.5","2","1","1","1","1","false","",""
"","psychophysics","148","354954","0.0-2.0-1.48","0uk","[""L""]","","","","","","null","key","null","null","16.686661016949753","798","448.5","2","1","1","1","1","","",""
"","psychophysics","149","355964","0.0-2.0-3.48-0.48","0uk","[""L""]","","","","","","null","key","null","null","16.686900000000605","798","448.5","2","1","1","1","1","","",""
