"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","90","416307","0.0-2.0-0.29","pj7","[""R""]","","","","","","1728","key","m","m","16.686268965517378","740.5","416.5","2","1","0","1","1","true","",""
"","psychophysics","91","417314","0.0-2.0-1.29","pj7","[""R""]","","","","","","null","key","null","null","16.68699999999993","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","92","418323","0.0-2.0-2.29-0.29","pj7","[""R""]","","","","","","null","key","null","null","16.687099999999432","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","93","420899","0.0-2.0-0.30","pj7","[""R""]","","","","","","1872","key","m","m","16.68580392156834","740.5","416.5","2","0","1","1","1","true","",""
"","psychophysics","94","421909","0.0-2.0-1.30","pj7","[""R""]","","","","","","null","key","null","null","16.687083333332946","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","95","422917","0.0-2.0-2.30-0.30","pj7","[""R""]","","","","","","null","key","null","null","16.686084745762578","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","96","427459","0.0-2.0-0.31","pj7","[""R""]","","","","","","3838","key","z","z","16.686095940959305","740.5","416.5","2","0","0","1","1","false","",""
"","psychophysics","97","428467","0.0-2.0-1.31","pj7","[""R""]","","","","","","null","key","null","null","16.687049999999967","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","98","429475","0.0-2.0-3.31-0.31","pj7","[""R""]","","","","","","null","key","null","null","16.685932203390344","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","99","432691","0.0-2.0-0.32","pj7","[""R""]","","","","","","2512","key","z","z","16.68627604166674","740.5","416.5","2","1","0","0","1","false","",""
"","psychophysics","100","433698","0.0-2.0-1.32","pj7","[""R""]","","","","","","null","key","null","null","16.68469491525419","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","101","434708","0.0-2.0-3.32-0.32","pj7","[""R""]","","","","","","null","key","null","null","16.68748333333351","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","102","439635","0.0-2.0-0.33","pj7","[""R""]","","","","","","4224","key","z","z","16.685938775510294","740.5","416.5","1","0","1","1","1","true","",""
"","psychophysics","103","440642","0.0-2.0-1.33","pj7","[""R""]","","","","","","null","key","null","null","16.68679661016864","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","104","441652","0.0-2.0-2.33-0.33","pj7","[""R""]","","","","","","null","key","null","null","16.687000000000506","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","105","449142","0.0-2.0-0.34","pj7","[""R""]","","","","","","6786","key","m","m","16.685839285714273","740.5","416.5","1","1","1","0","1","false","",""
"","psychophysics","106","450149","0.0-2.0-1.34","pj7","[""R""]","","","","","","null","key","null","null","16.68561016949154","740.5","416.5","1","1","1","0","1","","",""
"","psychophysics","107","451160","0.0-2.0-3.34-0.34","pj7","[""R""]","","","","","","null","key","null","null","16.68620000000034","740.5","416.5","1","1","1","0","1","","",""
"","psychophysics","108","481603","0.0-2.0-0.35","pj7","[""R""]","","","","","","29739","key","z","z","16.68586066922656","740.5","416.5","1","1","1","0","1","true","",""
"","psychophysics","109","482612","0.0-2.0-1.35","pj7","[""R""]","","","","","","null","key","null","null","16.687249999999768","740.5","416.5","1","1","1","0","1","","",""
"","psychophysics","110","483621","0.0-2.0-2.35-0.35","pj7","[""R""]","","","","","","null","key","null","null","16.68718644067787","740.5","416.5","1","1","1","0","1","","",""
"","psychophysics","111","488837","0.0-2.0-0.36","pj7","[""R""]","","","","","","4512","key","m","m","16.68600641025655","740.5","416.5","2","0","0","0","1","true","",""
"","psychophysics","112","489845","0.0-2.0-1.36","pj7","[""R""]","","","","","","null","key","null","null","16.685813559321844","740.5","416.5","2","0","0","0","1","","",""
"","psychophysics","113","490855","0.0-2.0-2.36-0.36","pj7","[""R""]","","","","","","null","key","null","null","16.687016666666022","740.5","416.5","2","0","0","0","1","","",""
"","psychophysics","114","494131","0.0-2.0-0.37","pj7","[""R""]","","","","","","2572","key","m","m","16.685897435897434","740.5","416.5","2","1","0","0","1","true","",""
"","psychophysics","115","495140","0.0-2.0-1.37","pj7","[""R""]","","","","","","null","key","null","null","16.687203389831218","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","116","496149","0.0-2.0-2.37-0.37","pj7","[""R""]","","","","","","null","key","null","null","16.68630000000024","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","117","498114","0.0-2.0-0.38","pj7","[""R""]","","","","","","1262","key","z","z","16.686102564102853","740.5","416.5","1","1","1","1","1","true","",""
"","psychophysics","118","499122","0.0-2.0-1.38","pj7","[""R""]","","","","","","null","key","null","null","16.687067796609373","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","119","500132","0.0-2.0-2.38-0.38","pj7","[""R""]","","","","","","null","key","null","null","16.686816666667195","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","120","502547","0.0-2.0-0.39","pj7","[""R""]","","","","","","1709","key","m","m","16.685972027971907","740.5","416.5","2","1","0","1","1","true","",""
"","psychophysics","121","503554","0.0-2.0-1.39","pj7","[""R""]","","","","","","null","key","null","null","16.68695000000007","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","122","504562","0.0-2.0-2.39-0.39","pj7","[""R""]","","","","","","null","key","null","null","16.6872542372883","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","123","507892","0.0-2.0-0.40","pj7","[""R""]","","","","","","2625","key","m","m","16.686110552763928","740.5","416.5","1","1","1","1","0","false","",""
"","psychophysics","124","508899","0.0-2.0-1.40","pj7","[""R""]","","","","","","null","key","null","null","16.68567796610197","740.5","416.5","1","1","1","1","0","","",""
"","psychophysics","125","509907","0.0-2.0-3.40-0.40","pj7","[""R""]","","","","","","null","key","null","null","16.687050847457996","740.5","416.5","1","1","1","1","0","","",""
"","psychophysics","126","512691","0.0-2.0-0.41","pj7","[""R""]","","","","","","2079","key","m","m","16.685891566265106","740.5","416.5","2","1","0","1","0","true","",""
"","psychophysics","127","513698","0.0-2.0-1.41","pj7","[""R""]","","","","","","null","key","null","null","16.687266666666254","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","128","514707","0.0-2.0-2.41-0.41","pj7","[""R""]","","","","","","null","key","null","null","16.685796610169483","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","129","516995","0.0-2.0-0.42","pj7","[""R""]","","","","","","1584","key","m","m","16.68633823529372","740.5","416.5","2","0","1","1","1","true","",""
"","psychophysics","130","518003","0.0-2.0-1.42","pj7","[""R""]","","","","","","null","key","null","null","16.687083333332946","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","131","519011","0.0-2.0-2.42-0.42","pj7","[""R""]","","","","","","null","key","null","null","16.68645762711846","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","132","523315","0.0-2.0-0.43","pj7","[""R""]","","","","","","3600","key","m","m","16.686101167315094","740.5","416.5","2","0","1","0","1","true","",""
"","psychophysics","133","524322","0.0-2.0-1.43","pj7","[""R""]","","","","","","null","key","null","null","16.686677966101126","740.5","416.5","2","0","1","0","1","","",""
"","psychophysics","134","525330","0.0-2.0-2.43-0.43","pj7","[""R""]","","","","","","null","key","null","null","16.687150000000837","740.5","416.5","2","0","1","0","1","","",""
"","psychophysics","135","527667","0.0-2.0-0.44","pj7","[""R""]","","","","","","1633","key","m","m","16.686000000000362","740.5","416.5","2","1","1","1","1","true","",""
