87993,88504.25,511.25,88528.25,88632.75,104.5,84447.25,84941.75,494.5,84935.5,85034.25,98.75,82880,83407.25,527.25,83359.5,83453.75,94.25
88907.25,89418.25,511,89449,89552.5,103.5,85311.5,85839.5,528,85835.5,85934.25,98.75,83744,84255,511,84203.5,84297.5,94
89821.5,90332.25,510.75,90369,90471.75,102.75,86225.75,86737,511.25,86715.5,86814.25,98.75,84575,85086.25,511.25,85047,85140.5,93.5
90735.75,91263.5,527.75,91288.25,91392.75,104.5,87090.25,87601.25,511,87585.75,87684.25,98.5,85439.5,85950.25,510.75,85901.5,85995.75,94.25
91666.75,92177.75,511,92209,92312.75,103.75,87971.25,88482.25,511,88485.5,88584.25,98.75,86287.25,86798.25,511,86761.25,86865.5,104.25
92597.5,93108.75,511.25,93129,93232.75,103.75,88868.75,89379.25,510.5,89365.5,89464.25,98.75,87251.25,87762.25,511,87710.5,87814.5,104
750.5,1244.75,494.25,747.75,849.5,101.75,678,1189,511,666.25,766.5,100.25,3874.5,4368.75,494.25,3854.75,3958.5,103.75
1465.25,1959.5,494.25,1457.75,1558,100.25,1409.25,1903.75,494.5,1386.25,1489,102.75,4589.25,5083,493.75,4563.5,4667.75,104.25
2180,2674.25,494.25,2159.25,2259.25,100,2124,2618,494,2105.75,2209,103.25,5287.25,5781.75,494.5,5262.75,5366.5,103.75
2878,3372.5,494.5,2857.25,2961.75,104.5,2838.75,3333.25,494.5,2826.25,2930,103.75,6002.25,6496.5,494.25,5974.75,6078.5,103.75
3576.25,4070.75,494.5,3559.25,3659.25,100,3554,4048,494,3546.25,3650.25,104,6700.25,7194.75,494.5,6673.5,6776.25,102.75
4274.25,4768.75,494.5,4268.5,4372.25,103.75,4285,4779.25,494.25,4266.25,4369,102.75,7398.25,7892.75,494.5,7364.25,7468,103.75
4989,5483.5,494.5,4969.25,5072.75,103.5,4983,5477.5,494.5,4957,5060.75,103.75,8096.5,8591,494.5,8073.5,8177.25,103.75
5687.75,6181.75,494,5668.5,5768.75,100.25,5697.75,6192.25,494.5,5677,5780.75,103.75,8794.5,9289,494.5,8774.75,8878.75,104
6385.25,6879.75,494.5,6369.25,6473.75,104.5,6412.5,6907,494.5,6396.25,6500.75,104.5,9492.75,9987.25,494.5,9462.75,9566.5,103.75
7100.25,7594.5,494.25,7079.25,7183,103.75,7127.25,7621.75,494.5,7117,7220.75,103.75,10190.75,10684.75,494,10164.25,10267,102.75
7798.25,8292,493.75,7778,7880.75,102.75,7858.75,8353.25,494.5,7836.25,7940.75,104.5,10889,11383.5,494.5,10862.75,10966.5,103.75
8496.5,8990.75,494.25,8478.5,8583,104.5,8573.5,9068,494.5,8557,8660.75,103.75,11603.75,12098.25,494.5,11582.25,11686.5,104.25
9194.5,9689,494.5,9178,9280.75,102.75,9288.25,9782.75,494.5,9277,9380.75,103.75,12301.75,12796.5,494.75,12273.5,12376.25,102.75
9909.25,10403.75,494.5,9879.25,9983,103.75,10003,10497.5,494.5,9996.25,10100.75,104.5,13000,13494.5,494.5,12974,13078.75,104.75
10607.5,11101.5,494,10588,10692.5,104.5,10734.5,11228.75,494.25,10717,10819.75,102.75,13698.25,14192.75,494.5,13673.5,13777.25,103.75
11305.5,11800,494.5,11289.25,11393.75,104.5,11449.25,11943.5,494.25,11437,11540.75,103.75,14396.25,14890.5,494.25,14353.5,14456.25,102.75
12003.75,12498.25,494.5,11988,12092.25,104.25,12164,12658.25,494.25,12157,12260.75,103.75,15094.5,15589,494.5,15073.5,15174.5,101
12718.5,13213,494.5,12698,12801.75,103.75,12895.25,13389.75,494.5,12877,12980.75,103.75,15792.5,16287,494.5,15764.25,15868,103.75
13416.5,13910.75,494.25,13399.25,13499.5,100.25,13593.5,14088,494.5,13586.5,13690.25,103.75,16490.75,16985.25,494.5,16462.75,16566.75,104
14114.75,14609.25,494.5,14098,14201.75,103.75,14324.75,14819.25,494.5,14306.5,14410.25,103.75,17188.75,17683.25,494.5,17163.5,17268,104.5
14813,15307.25,494.25,14799.25,14903,103.75,15039.5,15534,494.5,15004.5,15108.75,104.25,17903.5,18398.25,494.75,17883.5,17988,104.5
15527.75,16022,494.25,15498,15601.75,103.75,15737.75,16232.25,494.5,15725,15828,103,18601.75,19079.75,478,18574.25,18678.75,104.5
16225.75,16720.25,494.5,16209.25,16312.75,103.5,16469.25,16963.5,494.25,16444.5,16549,104.5,19299.75,19794.5,494.75,19273.5,19377.25,103.75
16924,17418.5,494.5,16908.5,17012.25,103.75,17184.25,17678.25,494,17164.25,17268.75,104.5,19998,20492.5,494.5,19974.25,20078.75,104.5
17622,18116.25,494.25,17610,17712.75,102.75,17898.75,18393,494.25,17885,17989,104,20696.5,21190.75,494.25,20673.5,20777.5,104
18336.75,18831.25,494.5,18308.75,18412.25,103.5,18630,19124.5,494.5,18604.5,18709,104.5,21394.25,21888.75,494.5,21374.25,21478.75,104.5
19035.25,19529.5,494.25,19010,19113.75,103.75,19344.75,19839.25,494.5,19325,19428.75,103.75,22092.5,22587,494.5,22062.25,22166.5,104.25
19733,20227.5,494.5,19719.25,19823.25,104,20059.5,20554,494.5,20036.5,20141,104.5,22790.5,23285,494.5,22764.25,22868,103.75
20431.25,20925.75,494.5,20418,20520.75,102.75,20774.25,21268.75,494.5,20746.5,20850.25,103.75,23488.75,23983.25,494.5,23463,23566.75,103.75
21146,21640,494,21119.25,21222.25,103,21489,21983.5,494.5,21466.5,21569.25,102.75,24203.5,24698,494.5,24182.25,24286.75,104.5
21844.25,22338.5,494.25,21818,21920.75,102.75,22203.75,22698.25,494.5,22185.75,22290.25,104.5,24901.5,25396.25,494.75,24872.75,24977.25,104.5
22542.25,23036.75,494.5,22529.25,22633.75,104.5,22918.75,23412.75,494,22906.5,23010.25,103.75,25599.75,26094.25,494.5,25575,25678.75,103.75
23240.5,23735,494.5,23228.75,23332.5,103.75,23650,24143.75,493.75,23626,23730.25,104.25,26297.75,26792,494.25,26272.75,26377.25,104.5
23955.25,24449.75,494.5,23929.25,24033.75,104.5,24364.75,24859.25,494.5,24345.75,24450.25,104.5,26996,27490.5,494.5,26975,27078.75,103.75
24653.25,25147.75,494.5,24628.75,24732.5,103.75,25079.75,25574,494.25,25055.75,25159.5,103.75,27694.25,28188.75,494.5,27673.75,27776.5,102.75
25351.5,25845.5,494,25330,25433.75,103.75,25794.25,26288.75,494.5,25775.25,25878.5,103.25,28392.75,28886.75,494,28364.25,28468,103.75
26049.5,26544,494.5,26038.75,26143.25,104.5,26509,27003.5,494.5,26495.75,26599.5,103.75,29090.5,29585,494.5,29063,29166.75,103.75
26764.75,27258.75,494,26738,26841.75,103.75,27240.25,27734.75,494.5,27215.25,27319.5,104.25,29788.5,30283.25,494.75,29763.5,29868,104.5
27462.5,27957,494.5,27439.5,27543.25,103.75,27955,28449.5,494.5,27935.75,28039.5,103.75,30503.25,30998,494.75,30483.75,30588.25,104.5
28160.75,28655,494.25,28137.25,28241.75,104.5,28670,29164.25,494.25,28655.25,28759.5,104.25,31201.5,31696,494.5,31174.25,31278.75,104.5
28858.75,29353.25,494.5,28839.5,28943,103.5,29384.75,29879.25,494.5,29376,29479.75,103.75,31899.5,32394.25,494.75,31873,31976.5,103.5
29557,30050.75,493.75,29548.75,29652.5,103.75,30116,30610.5,494.5,30096,30199.5,103.5,32598.25,33092.25,494,32575,32678.75,103.75
30271.75,30766.25,494.5,30250,30352.75,102.75,30830.75,31325.25,494.5,30816,30919.5,103.5,33296,33790.5,494.5,33273.75,33377.5,103.75
30969.75,31464.25,494.5,30948.75,31052.5,103.75,31545.5,32040,494.5,31536,31639.75,103.75,33994,34488.25,494.25,33974.25,34075.75,101.5
31668,32162.5,494.5,31650,31752.75,102.75,32277,32771.5,494.5,32255.75,32359.75,104,34692.25,35186.75,494.5,34663,34765.75,102.75
32366,32860,494,32359.5,32463.25,103.75,32991.75,33486.25,494.5,32965.25,33068,102.75,35390.25,35884.75,494.5,35353.75,35457.5,103.75
33080.75,33575.25,494.5,33058,33161.75,103.75,33706.5,34201,494.5,33684.5,33789,104.5,36089,36583,494,36063,36165.75,102.75
33779,34273.5,494.5,33759.5,33863.25,103.75,34421.25,34915.75,494.5,34405.25,34509,103.75,36803.25,37297.5,494.25,36775,36878.75,103.75
34477.25,34971.5,494.25,34458,34561.75,103.75,35136,35630.5,494.5,35125.25,35229,103.75,37501.25,37996,494.75,37473.75,37577.5,103.75
35175.25,35669.25,494,35159.5,35262.25,102.75,35867.25,36361.75,494.5,35844.5,35949,104.5,38199.5,38694,494.5,38175,38278.75,103.75
35890,36384.5,494.5,35858,35958.25,100.25,36582.25,37076.5,494.25,36565.25,36669,103.75,38897.5,39392.25,494.75,38873,38977.5,104.5
36588.5,37082.75,494.25,36569.5,36674,104.5,37297,37791.5,494.5,37266.5,37370.25,103.75,39595.75,40090.25,494.5,39575,39678.75,103.75
37286.25,37780.75,494.5,37268,37372.5,104.5,38028.25,38522.75,494.5,38005.25,38109,103.75,40294,40788.5,494.5,40273.75,40377.5,103.75
37984.5,38478.75,494.25,37969.25,38074,104.75,38743,39237.5,494.5,38725.25,38828,102.75,40992,41486.5,494.5,40963.75,41068.25,104.5
38682.5,39177,494.5,38668.25,38772.5,104.25,39457.75,39952.25,494.5,39444.5,39549,104.5,41690.25,42184.75,494.5,41663,41766.75,103.75
39397.75,39891.75,494,39369.25,39474,104.75,40189.25,40683.75,494.5,40165.25,40265.5,100.25,42388.25,42883,494.75,42364.5,42468.25,103.75
40095.5,40590,494.5,40068.75,40172.5,103.75,40904,41398.5,494.5,40884.75,40989,104.25,43086.5,43597.25,510.75,43084.25,43188.25,104
40793.75,41288,494.25,40777.5,40882,104.5,41618.75,42113.25,494.5,41605.25,41709,103.75,43801.25,44295.75,494.5,43775,43878.75,103.75
41491.75,41986.25,494.5,41479.5,41583.25,103.75,42350,42844.5,494.5,42324.5,42429,104.5,44499.25,44994,494.75,44473.75,44577.5,103.75
42206.5,42701,494.5,42177.5,42282,104.5,43048.25,43542.25,494,43026,43130.5,104.5,45198,45692,494,45175,45278.75,103.75
42904.75,43399.25,494.5,42878.75,42983.25,104.5,43763,44257.5,494.5,43746.75,43850.5,103.75,45895.75,46390.25,494.5,45873,45977.5,104.5
43602.75,44097.25,494.5,43588.25,43692.5,104.25,44478.25,44972.25,494,44466.75,44570.5,103.75,46593.75,47088,494.25,46575,46679,104
44301,44795.5,494.5,44290.25,44394,103.75,45209.25,45703.25,494,45186.75,45290.5,103.75,47292,47786.5,494.5,47263,47367,104
45016.25,45510.25,494,44988.25,45089,100.75,45924,46418.5,494.5,45906.75,46009.5,102.75,47990,48484.5,494.5,47964.5,48068.25,103.75
45714,46208.25,494.25,45690.25,45794,103.75,46639.25,47133.25,494,46626,46730.5,104.5,48688.25,49182.75,494.5,48663,48767,104
46412,46906,494,46388.75,46492.5,103.75,47370.25,47864.25,494,47346.75,47450.5,103.75,49403,49897.25,494.25,49374.25,49479,104.75
47110.25,47604.5,494.25,47090.25,47194,103.75,48084.75,48579.25,494.5,48066.75,48170.5,103.75,50101,50595.75,494.75,50073,50177.5,104.5
47808.25,48302.75,494.5,47788.75,47891.75,103,48799.5,49294,494.5,48786,48890.5,104.5,50799.25,51293.75,494.5,50774.5,50879,104.5
48506.5,49001,494.5,48498.25,48601,102.75,49514.25,50008.75,494.5,49506.75,49610.5,103.75,51497.5,51992,494.5,51473.75,51577.5,103.75
49221.25,49715.75,494.5,49199.5,49303.25,103.75,50245.75,50740.25,494.5,50226,50330.5,104.5,52195.5,52690,494.5,52175,52279,104
49919.75,50413.75,494,49898.25,50001,102.75,50960.5,51455,494.5,50946.75,51050.5,103.75,52893.75,53388.25,494.5,52862.5,52967,104.5
