25131.5,25155.5,24,25106.5,25267,160.5,23019.5,23024.25,4.75,22977.25,23120.5,143.25,24423.75,24426.5,2.75,24381.75,24539,157.25,22604,22611,7,22563.25,22706.5,143.25,24055.5,24062.75,7.25,24031.75,24175.25,143.5,23241.25,23247.75,6.5,23200.25,23343.75,143.5
25515.5,25539.5,24,25490.5,25634.5,144,23370.25,23375,4.75,23328,23471.25,143.25,24790.75,24811.75,21,24766.25,24923.25,157,22971.25,22978.5,7.25,22930.75,23074,143.25,24422.75,24430.25,7.5,24399.25,24542.75,143.5,23591.5,23598.5,7,23551,23694.25,143.25
25900,25905.75,5.75,25858.25,26018.75,160.5,23720.75,23725.75,5,23678.5,23822,143.5,25175.25,25178.25,3,25133.25,25290.75,157.5,23322.25,23329.25,7,23281.5,23424.75,143.25,24790.5,24797.75,7.25,24766.25,24910.25,144,23942,23949.25,7.25,23918.5,24045.25,126.75
26267,26273.25,6.25,26241.75,26386.25,144.5,24071.25,24076.75,5.5,24029.25,24172.75,143.5,25543.5,25545.5,2,25517.5,25658.25,140.75,23672.75,23680,7.25,23632.25,23775.5,143.25,25157.75,25165.25,7.5,25134,25277.5,143.5,24293,24300.25,7.25,24269.25,24395.75,126.5
26634.5,26658.5,24,26609.5,26770.25,160.75,24421.75,24427.25,5.5,24380,24523.5,143.5,25910,25930.75,20.75,25885,26042.25,157.25,24023.75,24030.5,6.75,23982.5,24126.25,143.75,25525,25550.25,25.25,25501.75,25645,143.25,24644,24651,7,24619.5,24763.25,143.75
27017.5,27042.5,25,26994.25,27137.75,143.5,24789.25,24794.75,5.5,24747.5,24891,143.5,26293.75,26315,21.25,26252,26426.5,174.5,24374.5,24381.5,7,24333.5,24477,143.5,25892.75,25917.75,25,25869.25,26012.5,143.25,25011.25,25018.5,7.25,24987,25114,127
27387.5,27410,22.5,27361.75,27505.25,143.5,25140.25,25145.5,5.25,25098,25241.75,143.75,26661.75,26682.25,20.5,26636,26793.75,157.75,24725,24732,7,24684.5,24827.75,143.25,26261.25,26285.25,24,26236.75,26380,143.25,25361.75,25369,7.25,25321.25,25481.5,160.25
27771.25,27776.25,5,27746,27889.5,143.5,25490.75,25496.25,5.5,25449,25592.5,143.5,27045.25,27048.75,3.5,27004.75,27178,173.25,25075.25,25082.75,7.5,25035,25178.5,143.5,26628.5,26652.75,24.25,26604.25,26764.25,160,25712,25719.75,7.75,25672.5,25832.25,159.75
28155,28160.5,5.5,28113.25,28273.5,160.25,25841.25,25847,5.75,25799.5,25943.25,143.75,27431.75,27433,1.25,27386.75,27545.5,158.75,25443.25,25450.25,7,25403,25546,143,26995.75,27020,24.25,26971.75,27131.75,160,26063,26070.5,7.5,26023.25,26166.25,143
28522.5,28528,5.5,28480.5,28641,160.5,26192.5,26198,5.5,26150.25,26294,143.75,27798.75,27800.5,1.75,27773.25,27912.75,139.5,25794,25801,7,25753.75,25896.75,143,27379.5,27386.5,7,27338.75,27499,160.25,26414.75,26421.25,6.5,26374,26517,143
28906.25,28912.25,6,28864.5,29025,160.5,26543.25,26548.5,5.25,26501,26644.75,143.75,28166,28168,2,28140.25,28280.25,140,26145.5,26151.75,6.25,26104.5,26247.5,143,27747.25,27754,6.75,27706.25,27866.5,160.25,26765.75,26772,6.25,26741.5,26867.75,126.25
