16746.5,16770.25,23.75,16708,16864,156,19751.5,19758.25,6.75,19730.75,19869.25,138.5,18759,18785.75,26.75,18703.75,18896.25,192.5,16301.75,16310.75,9,16280,16422,142,22124.75,22164.75,40,22066.25,22258.5,192.25,15312.5,15318.5,6,15287.25,15429.5,142.25
17112.75,17119.25,6.5,17074.5,17230.25,155.75,20101.5,20108,6.5,20080.75,20219,138.25,19158.5,19185.5,27,19119.75,19329,209.25,16668,16677,9,16646.5,16788.25,141.75,22540.75,22547,6.25,22516,22691.5,175.5,15661.75,15668.25,6.5,15637,15779.25,142.25
17478.5,17485.75,7.25,17457.5,17596.5,139,20451.25,20457.75,6.5,20430.5,20568.75,138.25,19591.5,19601.25,9.75,19536.25,19712,175.75,17017.75,17026.75,9,16996,17138,142,22940.5,22980.5,40,22899,23107.75,208.75,16011.75,16018,6.25,15986.75,16129,142.25
17845.25,17869.25,24,17823.75,17979.5,155.75,20817.25,20824,6.75,20796.5,20935,138.5,19974.5,20001.25,26.75,19919.25,20111.75,192.5,17384.25,17393,8.75,17362.25,17504.25,142,23373.5,23396.75,23.25,23331.75,23524,192.25,16361.25,16367.5,6.25,16336.25,16478.5,142.25
18228,18235,7,18206.75,18345.75,139,21167.25,21173.75,6.5,21146.5,21284.75,138.25,20374,20401,27,20318.75,20511.25,192.5,17750.5,17759.5,9,17728.75,17870.5,141.75,23790,23829.75,39.75,23731.5,23956.75,225.25,16711,16717.25,6.25,16685.75,16828.25,142.5
18594.5,18601.25,6.75,18573,18712.25,139.25,21516.75,21523.25,6.5,21495,21634.25,139.25,20773.75,20800.5,26.75,20735,20910.75,175.75,18116.75,18125.75,9,18095,18236.75,141.75,24223,24246,23,24197.75,24356.5,158.75,17060.75,17067,6.25,17035.75,17178,142.25
18960.75,18984.75,24,18938.75,19095.25,156.5,21866.25,21873,6.75,21845,21984,139,21173.25,21200.25,27,21118,21310.5,192.5,18483,18492,9,18461.25,18603.25,142,24655.5,24679,23.5,24597.25,24806,208.75,17410.25,17416.5,6.25,17385.25,17527.5,142.25
19343.5,19367.75,24.25,19322,19461.5,139.5,22232.75,22239.25,6.5,22211.75,22350.25,138.5,21573,21599.75,26.75,21517.75,21710,192.25,18832.75,18841.75,9,18810.5,18952.75,142.25,25088.75,25128.5,39.75,25030.25,25255.5,225.25,17759.75,17766.25,6.5,17735,17877.25,142.25
19710,19734,24,19688.75,19844.5,155.75,22582.5,22589,6.5,22561.75,22700,138.25,21989,22016,27,21934,22109.75,175.75,19199,19208,9,19177.25,19319.25,142,25521.75,25561.5,39.75,25479.25,25688.5,209.25,18109.5,18116,6.5,18084.75,18226.75,142
20093,20117,24,20055.25,20210.75,155.5,22932,22938.5,6.5,22911.5,23049.5,138,22388.75,22398.5,9.75,22333.5,22509.25,175.75,19548.75,19557.75,9,19527.25,19668.75,141.5,25971.25,26011,39.75,25912.5,26121.5,209,18476,18482.25,6.25,18451,18593.25,142.25
20459.25,20466,6.75,20421.75,20577,155.25,23281.75,23288.25,6.5,23260.5,23399.25,138.75,22788.25,22815.25,27,22733.25,22925.5,192.25,19915,19924,9,19893.25,20035,141.75,26404.25,26444,39.75,26345.75,26571,225.25,18809,18815.25,6.25,18784,18926.25,142.25
20825.5,20832.25,6.75,20804,20943.25,139.25,23647.75,23654.5,6.75,23627,23765.5,138.5,23204.5,23214.25,9.75,23132.75,23325.25,192.5,20281.25,20290.25,9,20259.5,20401.5,142,26836.5,26842.75,6.25,26812,26970.5,158.5,19158,19165,7,19133.75,19275.75,142
21208.5,21215.25,6.75,21170.5,21309.75,139.25,23997.75,24004.25,6.5,23976.75,24115.25,138.5,23587.5,23614.5,27,23532.25,23724.75,192.5,20631,20640,9,20609.25,20751,141.75,27253,27293,40,27194.75,27420,225.25,19508,19514.5,6.5,19483.5,19625.5,142
21574.75,21581.75,7,21536.5,21676,139.5,24347.5,24353.75,6.25,24326,24465,139,23970.5,23997.5,27,23932,24124.5,192.5,20997.25,21006.25,9,20975.5,21117.25,141.75,27686,27726,40,27644.25,27853,208.75,19858.25,19864.25,6,19833,19975.25,142.25
21924.75,21948.5,23.75,21903,22042.25,139.25,24697,24703.5,6.5,24676,24814.5,138.5,24386.75,24413.75,27,24331.75,24507.25,175.5,21347,21356,9,21325,21467,142,28135.25,28175.5,40.25,28077.25,28302.75,225.5,20208,20213.75,5.75,20182.75,20324.75,142
22291,22314.75,23.75,22269,22425.25,156.25,25063.25,25069.75,6.5,25042.5,25180.75,138.25,24769.75,24796.75,27,24731,24907,176,21696.5,21705.5,9,21674.75,21816.75,142,28602,28641.75,39.75,28543.5,28752.25,208.75,20557.25,20563.5,6.25,20532,20674.5,142.5
22673.75,22680.5,6.75,22635.75,22791.5,155.75,25413,25419.5,6.5,25392,25530.5,138.5,25169.5,25196.25,26.75,25114,25306.5,192.5,22062.75,22071.75,9,22041,22183,142,29034.75,29074.75,40,28976.25,29218.5,242.25,20907,20913.25,6.25,20882,21024.25,142.25
23040.25,23064,23.75,23018.5,23174.5,156,25762,25769.25,7.25,25741.75,25880.25,138.5,25569,25578.75,9.75,25513.75,25706.25,192.5,22412.75,22421.5,8.75,22390.75,22532.75,142,29467.75,29473.5,5.75,29442.5,29618,175.5,21256.5,21262.75,6.25,21231.5,21373.75,142.25
23422.5,23447,24.5,23401.75,23540.75,139,26112,26118.75,6.75,26091.5,26229.75,138.25,25968.5,25995.5,27,25913.25,26122.5,209.25,22762,22771.25,9.25,22740.75,22882.25,141.5,29884,29907.25,23.25,29825.5,30034.25,208.75,21606,21612.5,6.5,21581.25,21723.5,142.25
23789,23813.5,24.5,23768,23923.75,155.75,26478.75,26485.25,6.5,26457.5,26596.25,138.75,26368.25,26395,26.75,26329.5,26522,192.5,23111.75,23120.75,9,23090.25,23232,141.75,30300.5,30340,39.5,30258.5,30467.25,208.75,21955.75,21962.25,6.5,21931,22073,142
24155.5,24179.75,24.25,24134.5,24290,155.5,26828.5,26834.75,6.25,26807.5,26945.75,138.25,26784.5,26811.5,27,26729.25,26921.75,192.5,23478,23487.25,9.25,23456.5,23598.25,141.75,30733,30773,40,30674.75,30916.75,242,22305.75,22311.75,6,22280.5,22422.75,142.25
24538.75,24545.5,6.75,24500.75,24656.5,155.75,27178.25,27184.5,6.25,27140.5,27295.5,155,27200.75,27227.75,27,27145.5,27338,192.5,23827.75,23836.75,9,23806.25,23948,141.75,31166.25,31172,5.75,31124.25,31299.75,175.5,22655.5,22661.5,6,22630.25,22772.5,142.25
24905.25,24911.75,6.5,24883.75,25022.75,139,27510.75,27517.5,6.75,27489.75,27628.5,138.75,27617,27644,27,27545.25,27754.25,209,24194,24203.25,9.25,24172.5,24314.25,141.75,31582.5,31622.25,39.75,31524,31749.25,225.25,23005,23011,6,22980,23122,142
25271,25295.25,24.25,25249.75,25405.75,156,27877,27883.75,6.75,27856.5,27994.75,138.25,27999.75,28026.75,27,27961.5,28153.75,192.25,24543.75,24552.75,9,24522.25,24664,141.75,31998.5,32004.5,6,31973.5,32115.5,142,23354.5,23360.75,6.25,23329.5,23471.75,142.25
25654.25,25678.25,24,25616.25,25772,155.75,28226.75,28233.5,6.75,28206.5,28344.5,138,28416.25,28443,26.75,28361,28553.5,192.5,24910,24919,9,24888.25,25030.25,142,32415,32420.75,5.75,32356.5,32548.5,192,23720.75,23727,6.25,23696,23838,142
26037.25,26044,6.75,25999.25,26138.25,139,28576.5,28583,6.5,28556,28694.25,138.25,28816,28842.75,26.75,28760.75,28953,192.25,25259.75,25268.75,9,25238,25380,142,32847,32887.5,40.5,32789.25,32998,208.75,24070.5,24076.75,6.25,24045.5,24187.75,142.25
26386.75,26410.75,24,26365.75,26521.25,155.5,28926,28932.75,6.75,28905.75,29043.75,138,29215.25,29242.25,27,29177,29352.75,175.75,25626,25635,9,25604.25,25746.25,142,33280.25,33337.25,57,33222.5,33464.25,241.75,24420.25,24426.5,6.25,24395.25,24537.25,142
