"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","159","355572","0.0-2.0-0.52","aya","[""L""]","","","","","","1129","key","z","z","16.68588073394494","798","448.5","1","0","0","1","1","true","",""
"","psychophysics","160","356579","0.0-2.0-1.52","aya","[""L""]","","","","","","null","key","null","null","16.68618644067773","798","448.5","1","0","0","1","1","","",""
"","psychophysics","161","357590","0.0-2.0-2.52-0.52","aya","[""L""]","","","","","","null","key","null","null","16.686633333333884","798","448.5","1","0","0","1","1","","",""
"","psychophysics","162","360363","0.0-2.0-0.53","aya","[""L""]","","","","","","2069","key","m","m","16.68588484848504","798","448.5","1","1","0","1","1","false","",""
"","psychophysics","163","361370","0.0-2.0-1.53","aya","[""L""]","","","","","","null","key","null","null","16.686423728812755","798","448.5","1","1","0","1","1","","",""
"","psychophysics","164","362381","0.0-2.0-3.53-0.53","aya","[""L""]","","","","","","null","key","null","null","16.68669999999984","798","448.5","1","1","0","1","1","","",""
"","psychophysics","165","364132","0.0-2.0-0.54","aya","[""L""]","","","","","","1048","key","m","m","16.68573076923125","798","448.5","2","1","1","1","1","true","",""
"","psychophysics","166","365138","0.0-2.0-1.54","aya","[""L""]","","","","","","null","key","null","null","16.68640677966138","798","448.5","2","1","1","1","1","","",""
"","psychophysics","167","366150","0.0-2.0-2.54-0.54","aya","[""L""]","","","","","","null","key","null","null","16.686650000000373","798","448.5","2","1","1","1","1","","",""
"","psychophysics","168","368300","0.0-2.0-0.55","aya","[""L""]","","","","","","1447","key","m","m","16.685866141732596","798","448.5","1","0","1","1","1","false","",""
"","psychophysics","169","369307","0.0-2.0-1.55","aya","[""L""]","","","","","","null","key","null","null","16.68686666666666","798","448.5","1","0","1","1","1","","",""
"","psychophysics","170","370315","0.0-2.0-3.55-0.55","aya","[""L""]","","","","","","null","key","null","null","16.6857457627124","798","448.5","1","0","1","1","1","","",""
"","psychophysics","171","371331","0.0-2.0-0.56","aya","[""L""]","","","","","","308","key","z","z","16.686799999999735","798","448.5","2","0","0","1","1","false","",""
"","psychophysics","172","372340","0.0-2.0-1.56","aya","[""L""]","","","","","","null","key","null","null","16.686816666666225","798","448.5","2","0","0","1","1","","",""
"","psychophysics","173","373348","0.0-2.0-3.56-0.56","aya","[""L""]","","","","","","null","key","null","null","16.685898305084635","798","448.5","2","0","0","1","1","","",""
"","psychophysics","174","374794","0.0-2.0-0.57","aya","[""L""]","","","","","","742","key","z","z","16.68656976744167","798","448.5","2","0","0","0","0","false","",""
